Date,Open,High,Low,Close,TickVolume,EMA12,EMA26,SMA20,SMA200
2023-05-11,33524.05,33630.2,33131.75,33323.05,259442,33567.82,33538.88,33711.41,32793.86
2023-05-12,33317.05,33495.2,33114.75,33256.9,246010,33519.98,33517.99,33675.99,32796.09
2023-05-15,33268.05,33471.2,33176.75,33352.05,222282,33494.15,33505.7,33643.15,32799.12
2023-05-16,33348.05,33367.2,33001.2,33059.05,240339,33427.21,33472.61,33596.4,32800.56
2023-05-17,33027.05,33493.75,33013.2,33412.05,237975,33424.88,33468.13,33571.4,32803.08
2023-05-18,33397.05,33588.2,33218.75,33558.05,254659,33445.37,33474.79,33559.6,32806.8
2023-05-19,33570.05,33673.7,33337.75,33400.4,268477,33438.45,33469.28,33538.95,32807.1
2023-05-22,33324.05,33538.75,33224.75,33334.05,236760,33422.39,33459.26,33510.85,32806.79
2023-05-23,33336.05,33431.2,33028.75,33096.05,262642,33372.18,33432.36,33484.2,32803.48
2023-05-24,33099.05,33144.2,32769.75,32829.05,276168,33288.62,33387.67,33458.05,32798.18
2023-05-25,32810.05,32880.75,32587.75,32763.05,280942,33207.77,33341.4,33405.7,32791.11
2023-05-26,32761.05,33171.75,32695.2,33120.9,244591,33194.4,33325.07,33355.68,32786.57
2023-05-29,33278.05,33284.05,33145.7,33210.75,71283,33196.92,33316.6,33314.26,32782.56
2023-05-30,33172.05,33214.2,32910.75,33049.05,257771,33174.17,33296.78,33282.88,32779.26
2023-05-31,33022.05,33034.2,32749.75,32887.05,269176,33130,33266.43,33260.13,32778.11
2023-06-01,32861.05,33177.75,32703.75,33111.05,264899,33127.08,33254.92,33260.03,32779.13
2023-06-02,33104.05,33820.75,33082.2,33776.4,259471,33226.98,33293.55,33265.11,32783.13
2023-06-05,33802.05,33867.2,33571.75,33585.05,264860,33282.06,33315.14,33262.56,32784.85
2023-06-06,33579.05,33652.75,33431.3,33590.05,253361,33329.45,33335.5,33262.31,32791.91
2023-06-07,33591.05,33729.75,33527.7,33690.05,256799,33384.92,33361.77,33270.21,32799.6
2023-06-08,33689.05,33893.2,33623.05,33829.05,234842,33453.25,33396.38,33295.51,32809.65
2023-06-09,33826.05,33991.75,33732.2,33888.9,231253,33520.27,33432.86,33327.11,32821.3
2023-06-12,33909.05,34119.75,33905.2,34106.05,219258,33610.39,33482.73,33364.81,32833.55
2023-06-13,34102.05,34355.75,34045.3,34256.05,253991,33709.73,33540.01,33424.66,32847.91
2023-06-14,34162.05,34243.2,33810.75,34022.05,230010,33757.78,33575.72,33455.16,32860.85
2023-06-15,33999.05,34531.75,33892.7,34412.05,387397,33858.43,33637.67,33497.86,32877.11
2023-06-16,34425.05,34614.5,34308.2,34333.9,393150,33931.58,33689.24,33544.53,32890.88
2023-06-19,34367.7,34367.7,34169.55,34230.95,76159,33977.64,33729.37,33589.38,32903.02
2023-06-20,34274.7,34292.2,33943.05,34068.7,374356,33991.65,33754.5,33638.01,32912.6
2023-06-21,34067.7,34133.5,33907.5,33992.7,375624,33991.81,33772.15,33696.19,32920.33
2023-06-22,33997.7,34026.5,33849.5,33987.7,363745,33991.18,33788.11,33757.42,32934.38
2023-06-23,33993.7,34000.2,33647.75,33729.47,367257,33950.91,33783.77,33787.85,32946.96
2023-06-26,33762.7,33843.2,33627.2,33770.7,257324,33923.19,33782.8,33815.85,32961.12
2023-06-27,33770.7,34011.75,33678.25,33947.7,267091,33926.96,33795.02,33860.78,32976.19
2023-06-28,33947.7,34004.75,33780.75,33924.2,236685,33926.54,33804.59,33912.64,32990.44
2023-06-29,33924.2,34179.75,33839.75,34117.2,230675,33955.87,33827.74,33962.95,33007.2
2023-06-30,34117.2,34495.45,34106.2,34400.9,195663,34024.33,33870.2,33994.17,33028.36
2023-07-03,34431.95,34492.87,34313.87,34423.87,135414,34085.8,33911.21,34036.11,33049.92
2023-07-04,34428.2,34461.87,34392.87,34405.87,54965,34135.04,33947.85,34076.9,33073.9
2023-07-05,34408.2,34432.87,34244.37,34297.2,196027,34159.99,33973.73,34107.26,33098.99
2023-07-06,34294.2,34300.45,33772.87,33918.2,215332,34122.79,33969.62,34111.72,33122.6
2023-07-07,33911.2,34049.87,33724.45,33773.4,219432,34069.04,33955.08,34105.94,33143
2023-07-10,33792.2,33991.45,33632.87,33973.2,229387,34054.29,33956.42,34099.3,33166.59
2023-07-11,33974.2,34324.45,33888.87,34274.2,224352,34088.13,33979.96,34100.21,33194.05
2023-07-12,34272.2,34626.87,34246.87,34395.2,216216,34135.37,34010.72,34118.87,33218.4
2023-07-13,34404.2,34512.87,34378.45,34388.2,185101,34174.27,34038.68,34117.67,33238.77
2023-07-14,34381.2,34626.87,34334.87,34500.9,225583,34224.52,34072.92,34126.02,33259.83
2023-07-17,34520.5,34704.87,34435.37,34596.95,199031,34281.81,34111.74,34144.32,33283.21
2023-07-18,34601.2,35031.87,34550.87,34983.2,221219,34389.72,34176.29,34190.05,33311.63
2023-07-19,34974.2,35272.87,34965.87,35089.2,240259,34497.33,34243.91,34244.87,33340.89
2023-07-20,35082.95,35397.87,35047.44,35258.2,249260,34614.39,34319.05,34308.4,33370.71
2023-07-21,35268.2,35368.87,35197.32,35239.4,238616,34710.54,34387.22,34383.89,33400.55
2023-07-24,35263.2,35502.87,35220.44,35456.2,210950,34825.26,34466.4,34468.17,33427.53
2023-07-25,35453.2,35566.37,35397.75,35443.2,203320,34920.33,34538.76,34542.94,33456.42
2023-07-26,35452.2,35677.49,35348.37,35513.2,235580,35011.54,34610.94,34622.39,33482.53
2023-07-27,35514.2,35726.37,35228.89,35332.2,260254,35060.87,34664.37,34683.14,33505.77
2023-07-28,35337.2,35596.87,35263.87,35466.9,256181,35123.34,34723.81,34736.44,33530.51
2023-07-31,35506.2,35618.95,35414.87,35617.2,221499,35199.32,34789.99,34796.11,33556.63
2023-08-01,35616.2,35724.5,35482.87,35651.2,205336,35268.84,34853.78,34858.38,33579.06
2023-08-02,35505.2,35639.87,35250.44,35322.2,283121,35277.05,34888.48,34909.63,33598.15
2023-08-03,35319.2,35414.87,35137.87,35248.2,279623,35272.61,34915.13,34976.13,33615.02
2023-08-04,35226.2,35526.87,35042.44,35071.4,267141,35241.65,34926.7,35041.03,33630.44
2023-08-07,35083.2,35525.87,35083.2,35500.2,241531,35281.43,34969.18,35117.38,33647.74
2023-08-08,35502.2,35510.87,35018.87,35321.2,255125,35287.55,34995.26,35169.73,33659.39
2023-08-09,35307.2,35430.37,35065.87,35204.2,243583,35274.73,35010.74,35210.18,33671.55
2023-08-10,35202.2,35587.87,35106.44,35187.2,285505,35261.26,35023.81,35250.13,33684.19
2023-08-11,35188.2,35363.87,35047.32,35304.4,264567,35267.9,35044.59,35290.3,33699.75
2023-08-14,35325.2,35406.37,35175.87,35314.2,277342,35275.02,35064.56,35326.17,33716.26
2023-08-15,35306.2,35370.87,34915.44,34961.95,275636,35226.86,35056.96,35325.1,33729.16
2023-08-16,34964.2,35149.87,34763.44,34803.2,276331,35161.68,35038.17,35310.8,33739.03
2023-08-17,34791.2,34895.87,34444.87,34467.2,271955,35054.84,34995.87,35271.25,33745.57
2023-08-18,34464.2,34592.44,34264.37,34472.4,293127,34965.23,34957.1,35232.9,33755.19
2023-08-21,34506.2,34657.87,34260.87,34457.2,265246,34887.07,34920.07,35182.95,33758.47
2023-08-22,34462.2,34609.87,34267.42,34310.95,237972,34798.44,34874.95,35126.34,33761.12
2023-08-23,34311.2,34555.87,34303.87,34541.2,243575,34758.86,34850.22,35077.74,33765.6
2023-08-24,34533.2,34703.87,34066.44,34113.2,277708,34659.53,34795.63,35016.79,33768.19
2023-08-25,34118.2,34448.87,34029.87,34334.4,270023,34609.51,34761.47,34960.17,33771.73
2023-08-28,34394.2,34672.87,34387.87,34598.2,245054,34607.77,34749.37,34909.22,33776.86
2023-08-29,34596.2,34899.44,34515.87,34892.2,216270,34651.53,34759.95,34871.27,33782.52
2023-08-30,34861.2,35052.87,34812.37,34989.2,262170,34703.48,34776.93,34854.62,33788.82
2023-08-31,34986.2,35122.89,34732.44,34766.95,245006,34713.24,34776.19,34830.55,33791.99
2023-09-01,34768.2,34991.87,34725.87,34826.4,246645,34730.65,34779.91,34818.3,33794.84
2023-09-04,34863.2,34951.87,34772.87,34805.87,72561,34742.22,34781.84,34783.59,33797.5
2023-09-05,34809.87,34907.37,34657.44,34676.95,246431,34732.18,34774.07,34751.37,33799.04
2023-09-06,34679.2,34701.87,34315.87,34463.2,256787,34690.8,34751.04,34714.32,33801.97
2023-09-07,34465.2,34579.87,34359.87,34536.2,258091,34667.02,34735.12,34681.77,33805.24
2023-09-08,34533.2,34648.87,34430.87,34599.4,226977,34656.61,34725.07,34646.52,33805.24
2023-09-11,34619.2,34827.87,34586.87,34689.2,227284,34661.63,34722.41,34615.27,33806.73
2023-09-12,34687.2,34890.87,34570.27,34683.2,238612,34664.95,34719.51,34601.34,33808.3
2023-09-13,34687.2,34812.87,34535.87,34628.2,270080,34659.29,34712.75,34592.59,33811.49
2023-09-14,34622.2,35014.87,34604.44,34978.95,260513,34708.47,34732.46,34618.17,33818.25
2023-09-15,34979.2,35054.87,34581.87,34637.9,268155,34697.61,34725.46,34626.45,33823.37
2023-09-18,34648.2,34750.42,34558.87,34652.2,234935,34690.63,34720.03,34636.2,33827.71
2023-09-19,34661.2,34706.37,34325.87,34531.95,242609,34666.21,34706.1,34647.25,33832.91
2023-09-20,34534.2,34800.87,34439.44,34455.2,245970,34633.75,34687.52,34642.95,33835.15
2023-09-21,34467.2,34475.45,34032.44,34055.2,317679,34544.74,34640.68,34640.05,33834.67
2023-09-22,34070.2,34160.87,33950.44,33990.9,285621,34459.54,34592.55,34622.87,33834.25
2023-09-25,34022.2,34114.87,33798.87,34051.2,279560,34396.72,34552.45,34595.52,33838.63
2023-09-26,34049.2,34052.2,33581.87,33678.2,281288,34286.17,34487.69,34534.82,33842.69
2023-09-27,33694.2,33784.37,33311.87,33608.95,286701,34181.99,34422.6,34465.81,33847.02
2023-09-28,33625.2,33780.87,33465.87,33706.2,326465,34108.79,34369.53,34412.77,33850.93
2023-09-29,33726.95,33902.37,33399.87,33522.9,312086,34018.65,34306.82,34347.6,33851.34
2023-10-02,33668.2,33726.87,33230.87,33433.2,322296,33928.58,34242.1,34278.97,33853.43
2023-10-03,33429.2,33506.37,32914.72,32975.2,331187,33781.91,34148.26,34193.88,33852.43
2023-10-04,32978.2,33166.45,32823.22,33079.2,353848,33673.8,34069.07,34124.68,33851.5
2023-10-05,33073.2,33169.72,32930.72,33094.2,318066,33584.63,33996.86,34052.58,33852.42
2023-10-06,33088.2,33557.72,32837.72,33425.4,336312,33560.13,33954.53,33993.88,33853.51
2023-10-09,33268.2,33650.72,33115.72,33608.2,291766,33567.53,33928.87,33939.83,33855.71
2023-10-10,33613.2,33911.72,33590.22,33748.2,285157,33595.32,33915.49,33893.08,33858.88
2023-10-11,33750.2,33898.72,33619.72,33866.2,274995,33637,33911.84,33854.98,33861.94
2023-10-12,33862.2,33978.72,33442.72,33619.95,276283,33634.37,33890.22,33787.03,33865.28
2023-10-13,33617.95,33954.72,33538.72,33619.9,323465,33632.15,33870.19,33736.13,33865.2
2023-10-16,33677.2,34100.72,33669.72,34011.2,267731,33690.46,33880.64,33704.08,33867.56
2023-10-17,34023.2,34156.72,33818.22,33990.2,311445,33736.58,33888.75,33676.99,33868.87
2023-10-18,33973.2,34003.72,33592.89,33680.2,313181,33727.9,33873.31,33638.24,33867.23
2023-10-19,33685.95,33844.72,33348.44,33386.2,350054,33675.33,33837.22,33604.79,33863.2
2023-10-20,33379.2,33412.22,33072.44,33077.4,316029,33583.34,33780.94,33559.12,33857
2023-10-23,33169.2,33233.72,32883.72,32994.95,318865,33492.82,33722.72,33506.3,33850.6
2023-10-24,33011.2,33299.44,32927.72,33232.2,318550,33452.73,33686.38,33484,33847.24
2023-10-25,33195.2,33274.72,32983.72,33069.2,328667,33393.72,33640.67,33457.02,33846.21
2023-10-26,33054.2,33097.72,32731.72,32818.2,354464,33305.18,33579.74,33412.62,33845.05
2023-10-27,32830.95,32909.72,32311.49,32374.45,344371,33161.99,33490.46,33355.19,33840.08
2023-10-30,32465.85,33006.77,32422.85,32938.85,325255,33127.66,33449.6,33330.48,33836.54
2023-10-31,32939.85,33140.77,32790.77,33008.85,346613,33109.38,33416.95,33332.16,33832.76
2023-11-01,33008.85,33343.49,32916.77,33279.85,325687,33135.61,33406.8,33342.19,33830.57
2023-11-02,33284.85,33860.85,33269.49,33841.85,307380,33244.26,33439.02,33379.57,33830.13
2023-11-03,33838.85,34169.77,33821.49,34099.45,286914,33375.83,33487.94,33413.28,33830.72
2023-11-06,34122.99,34180.77,34002.77,34083.49,257418,33484.7,33532.06,33437.04,33832.39
2023-11-07,34085.99,34224.77,33988.77,34188.49,261388,33592.98,33580.68,33459.05,33832.94
2023-11-08,34184.99,34271.77,34010.77,34122.49,278266,33674.44,33620.82,33471.87,33833.24
2023-11-09,34093.49,34227.77,33861.49,33928.49,296333,33713.52,33643.61,33487.3,33833.02
2023-11-10,33929.85,34338.44,33864.27,34248.89,278688,33795.89,33688.44,33518.75,33834.71
2023-11-13,34279.2,34436.17,34179.72,34375.45,219953,33885.05,33739.33,33536.96,33837.16
2023-11-14,34380.45,34964.44,34348.72,34894.44,232621,34040.34,33824.9,33582.17,33841.03
2023-11-15,34907.44,35085.44,34883.62,35006.45,255188,34188.97,33912.42,33648.48,33845.92
2023-11-16,34978.2,35046.72,34843.72,35013.44,253099,34315.81,33993.98,33729.84,33852.34
2023-11-17,35018.2,35127.32,34906.72,34949.89,220932,34413.36,34064.78,33823.47,33857.72
2023-11-20,34964.2,35262.44,34931.72,35191.44,207535,34533.07,34148.24,33933.29,33862.36
2023-11-21,35197.2,35220.72,35070.72,35116.45,211303,34622.82,34219.96,34027.51,33867.56
2023-11-22,35117.2,35340.72,35097.44,35300.44,216870,34727.07,34300,34139.07,33873.36
2023-11-23,35295.2,35372.05,35265.72,35331.05,74638,34819.99,34376.37,34264.71,33881.58
2023-11-24,35341.2,35428.05,35316.05,35423.05,125738,34912.77,34453.9,34417.14,33889.56
2023-11-27,35421.2,35458.72,35320.72,35394.09,191554,34986.82,34523.55,34539.9,33897.72
2023-11-28,35393.2,35558.72,35330.72,35459.44,210433,35059.53,34592.87,34662.43,33909.2
2023-11-29,35438.2,35619.72,35432.2,35564.95,228096,35137.29,34664.88,34776.69,33921.56
2023-11-30,35561.2,35996.19,35532.72,35958.19,244390,35263.58,34760.68,34882.5,33935.67
2023-12-01,35944.2,36297.44,35924.72,36287.45,233900,35421.1,34873.77,34991.9,33953.08
2023-12-04,36299.2,36311.44,36073.22,36226.44,225336,35545,34973.97,35099.05,33969.48
2023-12-05,36229.2,36234.22,36052.72,36163.45,238801,35640.14,35062.08,35197.8,33987.03
2023-12-06,36166.2,36346.27,36070.44,36111.45,224471,35712.65,35139.81,35297.25,34003.37
2023-12-07,36097.2,36196.72,36007.22,36128.95,227400,35776.7,35213.08,35407.27,34019.03
2023-12-08,36129.2,36334.44,35997.45,36289.9,212609,35855.65,35292.84,35509.32,34033.44
2023-12-11,36313.2,36480.44,36265.22,36470.45,211511,35950.24,35380.07,35614.07,34048.47
2023-12-12,36471.2,36662.44,36424.72,36654.44,186450,36058.58,35474.47,35702.07,34067.34
2023-12-13,36663.2,37201.79,36589.72,37156.44,206349,36227.48,35599.06,35809.57,34088.97
2023-12-14,37167.2,37368.22,37095.72,37280.45,283248,36389.47,35723.61,35922.92,34114.08
2023-12-15,37281.2,37461.22,37199.72,37340.9,241949,36535.85,35843.41,36042.47,34140.7
2023-12-18,37359.2,37458.72,37339.44,37358.95,180996,36662.48,35955.67,36150.85,34168.03
2023-12-19,37353.2,37636.44,37335.72,37612.44,181663,36808.63,36078.39,36275.65,34195.34
2023-12-20,37615.2,37712.72,37090.44,37174.45,212307,36864.91,36159.58,36369.35,34221.94
2023-12-21,37182.2,37469.3,37166.55,37417.3,244212,36949.89,36252.75,36473.66,34247.69
2023-12-22,37389.2,37587.3,37294.8,37412.9,209303,37021.12,36338.69,36573.15,34275.61
2023-12-26,37509.3,37693.3,37433.8,37649.3,98816,37117.77,36435.77,36685.91,34302.56
2023-12-27,37653.2,37764.35,37556.3,37739.35,197147,37213.39,36532.33,36799.91,34328.39
2023-12-28,37745.85,37832.35,37669.35,37773.35,217606,37299.54,36624.26,36910.33,34356.82
2023-12-29,37770.85,37840.35,37591.35,37712.95,239515,37363.14,36704.9,36998.07,34384.49
2024-01-02,37770.85,37884.85,37531.35,37772.35,275560,37426.1,36783.97,37072.31,34411.94
2024-01-03,37778.85,37788.35,37441.35,37494.35,301289,37436.6,36836.59,37135.71,34436.92
2024-01-04,37509.85,37754.35,37469.35,37523.35,271794,37449.94,36887.46,37203.7,34462.38
2024-01-05,37540.85,37658.6,37280.6,37482.95,310754,37455.02,36931.57,37272.28,34486.15
2024-01-08,37464.85,37734.5,37260.6,37682.5,273686,37490.02,36987.2,37349.95,34510.15
2024-01-09,37682.85,37693.6,37401.6,37529.5,282024,37496.09,37027.37,37411.93,34531.01
2024-01-10,37533.85,37782.5,37496.6,37734.5,273890,37532.77,37079.75,37475.14,34551.59
2024-01-11,37731.85,37841.6,37431.6,37714.5,321654,37560.73,37126.77,37528.14,34572.83
2024-01-12,37717.85,37840.6,37460.6,37550.95,364206,37559.22,37158.19,37547.86,34593.19
2024-01-15,37565.85,37645.6,37519.35,37595.35,148856,37564.78,37190.57,37563.61,34613.79
2024-01-16,37576.85,37592.5,37214.6,37360.85,336907,37533.41,37203.18,37564.61,34632.77
2024-01-17,37374.85,37388.6,37144.6,37284.85,318030,37495.17,37209.23,37560.9,34651.06
2024-01-18,37269.85,37539.5,37136.1,37482.85,321552,37493.27,37229.5,37554.42,34669.81
2024-01-19,37476.85,37960.6,37425.6,37874.95,306804,37551.99,37277.31,37589.45,34690.95
2024-01-22,37914.85,38144.6,37903.5,38026.85,287407,37625.05,37332.83,37619.93,34710.9
2024-01-23,38037.85,38057.6,37823.6,37951.85,244475,37675.33,37378.69,37646.87,34730.83
2024-01-24,37948.85,38107.6,37805.5,37897.85,275462,37709.56,37417.14,37659.3,34750.28
2024-01-25,37920.85,38077.5,37771.6,38010.85,296952,37755.91,37461.12,37672.88,34770.36
2024-01-26,38014.85,38239.6,37916.6,38105.95,274688,37809.76,37508.89,37689.51,34791.33
2024-01-29,38088.85,38377.5,38036.6,38314.85,226035,37887.47,37568.59,37719.6,34813.94
2024-01-30,38310.85,38530.5,38272.6,38486.85,238464,37979.68,37636.61,37755.33,34837.3
2024-01-31,38542.85,38611.6,38141.5,38183.85,281969,38011.09,37677.14,37789.8,34858.74
2024-02-01,38189.85,38557.85,38112.6,38519.85,308667,38089.36,37739.57,37839.63,34883.2
2024-02-02,38525.85,38795.5,38339.6,38642.45,295338,38174.45,37806.45,37897.6,34909.65
2024-02-05,38662.85,38719.6,38233.6,38372.85,262781,38204.98,37848.4,37932.12,34932.46
2024-02-06,38359.85,38560.6,38294.6,38509.85,276900,38251.88,37897.4,37981.14,34954.4
2024-02-07,38527.85,38774.6,38480.1,38716.85,268550,38323.41,37958.1,38030.25,34977.79
2024-02-08,38710.85,38770.6,38551.6,38722.85,223153,38384.87,38014.75,38080.67,35003.02
2024-02-09,38722.85,38906.85,38574.6,38644.95,226370,38424.88,38061.43,38135.37,35029.54
2024-02-12,38663.85,38959.1,38626.6,38814.85,230156,38484.87,38117.24,38196.35,35058.05
2024-02-13,38815.85,38850.6,38049.1,38277.85,305669,38453.02,38129.13,38242.2,35081.06
2024-02-14,38294.85,38478.85,38211.6,38454.85,286559,38453.3,38153.26,38300.7,35105.16
2024-02-15,38414.85,38792.5,38379.6,38783.85,267320,38504.16,38199.97,38365.75,35131.1
2024-02-16,38771.85,38830.6,38575.85,38577.95,279368,38515.51,38227.97,38400.9,35156.33
2024-02-19,38630.85,38682.6,38617.1,38662.6,132494,38538.14,38260.17,38432.68,35183.03
2024-02-20,38644.2,38673.55,38466.55,38612.7,266358,38549.61,38286.28,38465.73,35209.81
2024-02-21,38587.2,38692.45,38346.45,38577.45,261079,38553.89,38307.85,38499.71,35235.93
2024-02-22,38617.3,39164.42,38585.45,39052.45,262958,38630.59,38363,38551.79,35265.9
2024-02-23,39071.3,39304.02,39045.45,39107.9,231256,38704.03,38418.18,38601.88,35294.38
2024-02-26,39155.3,39268.97,39046.42,39078.1,204670,38761.58,38467.06,38640.05,35321.98
2024-02-27,39092.3,39134.37,38893.97,38978.45,201978,38794.94,38504.94,38664.63,35349.87
2024-02-28,38951.3,38968.45,38757.97,38848.45,190797,38803.17,38530.39,38697.86,35377.44
2024-02-29,38866.3,39075.97,38790.47,38968.45,234820,38828.6,38562.84,38720.29,35406.8
2024-03-01,38982.3,39135.02,38848.52,39039.95,272352,38861.12,38598.18,38740.16,35437.86
2024-03-04,39081.95,39103.5,38885.02,38970.5,234521,38877.94,38625.76,38770.04,35468.9
2024-03-05,38958.95,38977.02,38464.5,38610.5,284600,38836.8,38624.63,38775.08,35496.34
2024-03-06,38583.95,38876.02,38559,38688.5,300055,38813.98,38629.36,38773.66,35523.73
2024-03-07,38687.95,38921.02,38523.02,38800.95,322477,38811.98,38642.07,38777.56,35552.49
2024-03-08,38783.95,39008.02,38623.05,38795.95,331603,38809.51,38653.47,38785.11,35582.04
2024-03-11,38821.95,38851.5,38524.02,38841.5,333465,38814.43,38667.4,38786.45,35610.69
2024-03-12,38858.95,39146.02,38690.04,39061.5,311263,38852.44,38696.59,38825.63,35637.11
2024-03-13,39052.95,39284.02,39006.02,39153.5,275651,38898.76,38730.43,38860.56,35664.96
2024-03-14,39158.95,39285.02,38734,38947.5,315103,38906.26,38746.51,38868.74,35691.74
2024-03-15,38943.9,39030.47,38651.97,38743.95,320563,38881.29,38746.32,38877.04,35717.01
2024-03-18,38758.9,38958.47,38710.47,38845.5,289555,38875.78,38753.67,38886.19,35742.1
2024-03-19,38873.9,39182.5,38743.97,39164.5,316612,38920.2,38784.1,38913.78,35768.47
2024-03-20,39162.9,39620.5,39059.97,39604.5,259470,39025.48,38844.87,38965.13,35795.97
2024-03-21,39612.9,39956.47,39589.5,39900.5,289678,39160.1,38923.07,39007.53,35824.19
2024-03-22,39858.9,39914.47,39467.5,39472.45,272511,39208.15,38963.76,39025.76,35851.44
2024-03-25,39506.9,39517.47,39345.97,39375.5,232314,39233.9,38994.26,39040.63,35876.26
2024-03-26,39379.9,39492.97,39327.5,39415.5,232074,39261.84,39025.46,39062.48,35901.66
2024-03-27,39430.9,39858,39417.5,39820.5,251221,39347.78,39084.36,39111.09,35929.61
2024-03-28,39806.9,39921,39770.9,39819.5,243507,39420.36,39138.81,39153.64,35958.37
2024-04-01,39897.9,40063,39412.99,39477.5,240535,39429.15,39163.9,39175.52,35985.79
2024-04-02,39507.9,39516.97,39081.92,39226.45,249212,39397.96,39168.53,39188.31,36011.98
2024-04-03,39228.25,39345.97,39057.97,39219.45,235257,39370.5,39172.3,39218.76,36039.43
2024-04-04,39206.25,39463.92,38582.45,38627.45,235805,39256.18,39131.94,39215.71,36063.72
2024-04-05,38658.25,39080.92,38579.45,38955.9,309112,39209.99,39118.9,39223.46,36088.76
2024-04-08,39026.25,39069.45,38848.92,38968.45,261325,39172.83,39107.76,39232.08,36113.98
2024-04-09,38975.25,39039.92,38605.92,38954.45,261952,39139.23,39096.4,39237.73,36138.17
2024-04-10,38962.25,39078.5,38330.92,38461.45,285007,39034.96,39049.37,39207.73,36158.47
2024-04-11,38457.25,38623.92,38216.92,38498.45,311615,38952.42,39008.56,39174.97,36178.84
2024-04-12,38503.25,38586.42,37882.92,37982.9,287209,38803.26,38932.59,39126.74,36196.73
2024-04-15,38017.25,38407.92,37681.92,37760.45,335386,38642.83,38845.76,39077.57,36214.04
2024-04-16,37784.25,38061.92,37618.45,37853.45,343113,38521.39,38772.26,39027.97,36233.72
2024-04-17,37865.25,38040.92,37626.92,37764.45,331170,38404.93,38697.6,38957.96,36253.68
2024-04-18,37770.25,38102.87,37686.92,37782.45,306062,38309.17,38629.81,38866.86,36272.72
2024-04-19,37794.25,38126.92,37249.5,37989.9,389335,38260.05,38582.41,38771.33,36291.3
2024-04-22,38088.25,38480.92,38007.92,38286.45,286419,38264.11,38560.49,38712.03,36310.76
2024-04-23,38311.25,38592.47,38237.35,38553.45,260193,38308.62,38559.97,38670.93,36331.58
2024-04-24,38544.95,38610.35,38329.92,38403.45,276061,38323.21,38548.37,38620.33,36351.1
2024-04-25,38396.25,38451.45,37760.92,38150.45,284530,38296.63,38518.9,38536.82,36368.86
2024-04-26,38208.25,38355.92,38063.92,38273.9,254113,38293.14,38500.75,38459.54,36385.32
2024-04-29,38325.25,38433.92,38232.92,38400.45,213407,38309.65,38493.32,38405.69,36401.87
2024-04-30,38410.25,38417.42,37771.45,37815.45,252784,38233.62,38443.11,38335.14,36414.66
